1499990415,27.50
1499990475,27.40
1499990550,27.40
1499990610,27.50
1499990670,27.40
1499990730,27.40
1499990790,27.40
1499990850,27.40
1499990925,27.40
1499990985,27.40
1499991045,27.40
1499991105,27.40
1499991165,27.40
1499991225,27.40
1499991285,27.40
1499991360,27.40
1499991420,27.40
1499991480,27.40
1499991540,27.40
1499991600,27.40
1499991660,27.40
1499991735,27.40
1499991795,27.30
1499991855,27.30
1499991915,27.30
1499991975,27.30
1499992035,27.30
1499992095,27.30
1499992170,27.30
1499992230,27.30
1499992290,27.30
1499992350,27.30
1499992410,27.30
1499992470,27.30
1499992545,27.20
1499992605,27.20
1499992665,27.20
1499992725,27.20
1499992785,27.20
1499992845,27.20
1499992980,27.20
1499993040,27.20
1499993100,27.10
1499993160,27.10
1499993220,27.10
1499993280,27.10
1499993355,27.10
1499993415,27.10
1499993475,27.10
1499993535,27.10
1499993595,27.10
1499993655,27.10
1499993790,27.10
1499993850,27.10
1499993910,27.00
1499993970,27.00
1499994030,27.00
1499994090,27.00
1499994165,27.00
1499994225,27.00
1499994285,27.00
1499994345,27.00
1499994405,27.00
1499994465,27.00
1499994540,27.00
1499994600,26.90
1499994660,26.90
1499994720,26.90
1499994780,26.90
1499994840,26.90
1499994900,26.90
1499994975,26.90
1499995035,27.00
1499995095,26.90
1499995155,26.90
1499995215,26.90
1499995275,26.90
1499995350,26.90
1499995410,26.90
1499995530,26.90
1499995590,26.90
1499995650,26.90
1499995710,26.90
1499995785,26.90
1499995845,26.90
1499995965,26.90
1499996025,26.90
1499996160,26.80
1499996220,26.80
1499996280,26.80
1499996340,26.90
1499996460,26.90
1499996655,26.80
1499996775,26.80
1499996835,26.80
1499996895,26.80
1499996970,26.80
1499997030,26.80
1499997090,26.80
1499997270,26.80
1499997585,26.70
1499997645,26.80
1499997705,26.80
1499997780,26.80
1499997960,26.80
1499998275,26.70
1499998335,26.70
1499998590,26.70
1499998650,26.70
1499998770,26.60
1499998890,26.60
1499998950,26.70
1499999265,26.70
1499999760,26.60
1499999955,26.60
1500000135,26.50
1500000270,26.60
1500000570,26.50
1500000825,26.50
1500001020,26.50
1500001140,26.50
1500001200,26.50
1500001320,26.50
1500001395,26.50
1500001575,26.50
1500001695,26.40
1500001830,26.40
1500001950,26.40
1500002070,26.40
1500002130,26.40
1500002265,26.40
1500002325,26.40
1500002760,26.30
1500002940,26.30
1500003000,26.30
1500003135,26.30
1500003315,26.30
1500003375,26.30
1500003630,26.30
1500003690,26.30
1500004245,26.30
1500004320,26.20
1500004440,26.30
1500004500,26.30
1500004815,26.20
1500005055,26.20
1500005250,26.20
1500005310,26.20
1500005565,26.20
1500005625,26.20
1500005745,26.20
1500005805,26.20
1500006000,26.20
1500006060,26.20
1500006240,26.20
1500006375,26.20
1500006495,26.10
1500006555,26.10
1500006675,26.10
1500006810,26.10
1500006870,26.20
1500006990,26.10
1500007050,26.10
1500007305,26.10
1500007365,26.10
1500007920,26.10
1500007995,26.10
1500008055,26.10
1500008175,26.10
1500008430,26.10
1500008610,26.00
1500008670,26.00
1500008730,26.00
1500009045,25.90
1500009180,25.90
1500009240,25.90
1500009300,25.90
1500009480,25.90
1500009735,25.80
1500010110,25.90
1500010170,25.90
1500010290,25.90
1500010350,25.90
1500010425,26.00
1500010485,26.00
1500010545,26.00
1500010605,26.00
1500010665,26.00
1500010920,26.00
1500011040,26.00
1500011235,26.00
1500011415,26.00
1500011535,26.00
1500011670,26.00
1500011730,26.00
1500011790,26.00
1500011850,26.00
1500011910,26.00
1500011970,26.00
1500012105,26.00
1500012285,26.00
1500012405,26.00
1500012480,26.00
1500012540,26.00
1500012660,26.00
1500012720,26.00
1500012975,26.00
1500013350,26.00
1500013470,26.00
1500013530,26.00
1500013590,26.00
1500013650,26.00
1500013905,26.00
1500014025,26.00
1500014100,26.00
1500014160,26.00
1500014280,26.00
1500014340,26.00
1500014400,26.00
1500014460,26.00
1500014595,26.00
1500014835,26.00
1500014910,26.00
1500015030,26.00
1500015090,26.00
1500015210,26.00
1500015345,26.00
1500015405,26.00
1500015585,26.00
1500015780,26.00
1500015840,26.00
1500016020,26.00
1500016080,26.00
1500016335,26.00
1500016395,26.00
1500016515,26.00
1500016590,26.00
1500016650,26.00
1500016710,26.00
1500016830,26.00
1500016965,26.00
1500017145,26.10
1500017265,26.00
1500017400,26.10
1500017460,26.00
1500017640,26.10
1500017835,26.10
1500017895,26.10
1500017955,26.00
1500018135,26.10
1500018210,26.10
1500018330,26.00
1500018570,26.10
1500018705,26.10
1500018885,26.10
1500018945,26.10
1500019020,26.10
1500019320,26.10
1500019380,26.10
1500019455,26.10
1500019575,26.10
1500019635,26.10
1500019695,26.10
1500019755,26.10
1500020070,26.10
1500020265,26.10
1500020505,26.20
1500020640,26.20
1500020940,26.20
1500021000,26.20
1500021135,26.20
1500021195,26.20
1500021570,26.20
1500021630,26.20
1500021750,26.20
1500021810,26.20
1500021885,26.20
1500022065,26.20
1500022185,26.20
1500022320,26.20
1500022560,26.20
1500022935,26.20
1500022995,26.20
1500023055,26.20
1500023310,26.20
1500023505,26.20
1500023865,26.20
1500024000,26.30
1500024060,26.30
1500024375,26.30
1500024435,26.30
1500024495,26.30
1500024555,26.30
1500024750,26.30
1500025125,26.30
1500025245,26.40
1500025305,26.30
1500025365,26.30
1500025485,26.40
1500025560,26.30
1500025800,26.40
1500025935,26.40
1500026115,26.40
1500026370,26.40
1500026730,26.40
1500026865,26.40
1500026925,26.40
1500027045,26.40
1500027180,26.40
1500027240,26.40
1500027300,26.40
1500027360,26.40
1500027420,26.40
1500027540,26.40
1500027675,26.40
1500027855,26.40
1500027990,26.40
1500028230,26.40
1500028350,26.40
1500028485,26.40
1500028545,26.40
1500028605,26.40
1500028665,26.40
1500028800,26.40
1500028860,26.40
1500029160,26.50
1500029610,26.50
1500030225,26.50
1500030345,26.50
1500030480,26.50
1500030780,26.50
1500030915,26.50
1500031035,26.60
1500031095,26.60
1500031230,26.60
1500031290,26.60
1500031410,26.60
1500031470,26.60
1500031665,26.60
1500031785,26.60
1500031845,26.60
1500032100,26.60
1500032400,26.60
1500032715,26.60
1500032775,26.60
1500032910,26.60
1500033090,26.60
1500033345,26.70
1500033525,26.60
1500033585,26.70
1500033900,26.70
1500034095,26.70
1500034215,26.70
1500034275,26.70
1500034395,26.70
1500034710,26.70
1500035205,26.70
1500035460,26.80
1500035520,26.80
1500035715,26.80
1500035835,26.80
1500036075,26.80
1500036150,26.80
1500036210,26.80
1500036270,26.80
1500036330,26.80
1500036585,26.90
1500036645,26.90
1500036705,26.90
1500036765,26.90
1500036885,26.90
1500036960,26.90
1500037020,26.90
1500037080,26.90
1500037140,26.90
1500037200,26.90
1500037335,26.90
1500037395,26.90
1500037455,26.90
1500037515,26.90
1500037575,27.00
1500037635,27.00
1500037695,26.90
1500037770,27.00
1500037830,27.00
1500037890,27.00
1500037950,27.00
1500038010,27.00
1500038070,27.00
1500038145,27.00
1500038205,27.00
1500038265,27.00
1500038325,27.00
1500038385,27.00
1500038505,27.00
1500038580,27.00
1500038640,27.00
1500038700,27.00
1500038820,27.00
1500038880,27.10
1500038955,27.10
1500039015,27.10
1500039075,27.10
1500039135,27.10
1500039195,27.10
1500039255,27.10
1500039315,27.10
1500039390,27.10
1500039510,27.20
1500039570,27.20
1500039690,27.20
1500039765,27.20
1500039825,27.20
1500039885,27.20
1500039945,27.20
1500040005,27.20
1500040065,27.20
1500040140,27.20
1500040200,27.20
1500040260,27.20
1500040320,27.20
1500040380,27.20
1500040440,27.20
1500040500,27.20
1500040575,27.20
1500040635,27.20
1500040695,27.20
1500040755,27.20
1500040815,27.30
1500040875,27.30
1500040950,27.30
1500041010,27.30
1500041070,27.30
1500041130,27.30
1500041190,27.30
1500041250,27.30
1500041310,27.30
1500041385,27.30
1500041445,27.30
1500041505,27.30
1500041565,27.30
1500041625,27.30
1500041685,27.30
1500041760,27.40
1500041820,27.40
1500041880,27.40
1500041940,27.40
1500042000,27.40
1500042060,27.40
1500042120,27.40
1500042195,27.40
1500042255,27.40
1500042375,27.40
1500042495,27.40
1500042570,27.50
1500042630,27.40
1500042690,27.50
1500042750,27.50
1500042810,27.50
1500042870,27.50
1500042930,27.50
1500043005,27.50
1500043065,27.50
1500043125,27.50
1500043185,27.50
1500043305,27.50
1500043380,27.50
1500043440,27.50
1500043500,27.50
1500043560,27.50
1500043620,27.50
1500043680,27.60
1500043740,27.60
1500043815,27.60
1500043875,27.50
1500043935,27.60
1500043995,27.60
1500044055,27.60
1500044115,27.60
1500044190,27.60
1500044250,27.60
1500044310,27.60
1500044370,27.60
1500044430,27.60
1500044565,27.60
1500044625,27.60
1500044685,27.70
1500044745,27.60
1500044805,27.60
1500044865,27.70
1500044925,27.70
1500045000,27.70
1500045060,27.70
1500045120,27.70
1500045180,27.70
1500045240,27.70
1500045300,27.70
1500045375,27.70
1500045435,27.70
1500045495,27.70
1500045555,27.80
1500045615,27.70
1500045675,27.80
1500045735,27.80
1500045810,27.80
1500045870,27.80
1500045930,27.70
1500045990,27.70
1500046050,27.80
1500046110,27.80
1500046185,27.80
1500046245,27.80
1500046305,27.80
1500046365,27.80
1500046425,27.80
1500046485,27.80
1500046560,27.80
1500046620,27.80
1500046680,27.80
1500046740,27.80
1500046800,27.80
1500046860,27.80
1500046920,27.90
1500046995,27.90
1500047055,27.90
1500047115,27.80
1500047175,27.90
1500047235,27.90
1500047295,27.90
1500047370,27.80
1500047430,27.90
1500047490,27.90
1500047550,27.90
1500047670,27.90
1500047745,27.90
1500047805,27.90
1500047865,27.90
1500047925,27.90
1500047985,28.00
1500048045,27.90
1500048105,27.90
1500048240,27.90
1500048300,27.90
1500048360,28.00
1500048420,27.90
1500048480,28.00
1500048735,27.90
1500048795,28.00
1500048855,28.00
1500048915,28.00
1500048990,28.00
1500049050,28.00
1500049110,28.00
1500049170,28.00
1500049230,28.00
1500049365,28.00
1500049425,28.00
1500049485,28.00
1500049545,28.00
1500049605,28.00
1500049665,28.00
1500049725,28.00
1500049800,28.00
1500049860,28.00
1500049980,28.00
1500050100,28.00
1500050175,28.00
1500050415,28.00
1500050475,28.00
1500050550,28.00
1500050670,28.10
1500050850,28.10
1500050985,28.10
1500051045,28.10
1500051105,28.10
1500051165,28.10
1500051360,28.10
1500051420,28.10
1500051480,28.10
1500051660,28.10
1500051735,28.10
1500051795,28.10
1500051915,28.10
1500051975,28.10
1500052035,28.10
1500052170,28.10
1500052410,28.10
1500052470,28.20
1500052605,28.10
1500052665,28.10
1500052725,28.10
1500052785,28.10
1500052905,28.20
1500052980,28.20
1500053160,28.20
1500053220,28.20
1500053595,28.10
1500053655,28.20
1500053790,28.20
1500053910,28.20
1500053970,28.20
1500054165,28.20
1500054225,28.20
1500054285,28.20
1500054345,28.20
1500054540,28.20
1500054660,28.20
1500054720,28.20
1500054975,28.20
1500055035,28.10
1500055215,28.10
1500055275,28.10
1500055350,28.10
1500055590,28.10
1500055650,28.10
1500055725,28.10
1500055845,28.10
1500055965,28.20
1500056025,28.10
1500056160,28.10
1500056220,28.10
1500056280,28.10
1500056340,28.10
1500056400,28.10
1500056655,28.10
1500056775,28.10
1500056835,28.10
1500056970,28.10
1500057030,28.10
1500057090,28.10
1500057210,28.10
1500057285,28.10
1500057345,28.10
1500057465,28.10
1500057525,28.00
1500057585,28.00
1500057645,28.00
1500057720,28.00
1500057840,28.00
1500057900,28.00
1500058020,28.00
1500058275,28.00
1500058395,28.00
1500058455,28.00
1500058710,28.00
1500058770,28.00
1500058830,28.00
1500058965,28.00
1500059025,28.00
1500059085,28.00
1500059145,28.00
1500059205,28.00
1500059280,28.00
1500059340,28.00
1500059400,28.00
1500059460,28.00
1500059520,28.00
1500059640,28.00
1500059715,28.00
1500059775,28.00
1500059835,28.00
1500059895,27.90
1500059955,27.90
1500060015,27.90
1500060090,27.90
1500060150,28.00
1500060210,28.00
1500060330,27.90
1500060450,27.90
1500060525,27.90
1500060585,27.90
1500060645,27.90
1500060705,27.90
1500060765,27.90
1500060825,27.90
1500060900,27.90
1500060960,27.90
1500061080,27.90
1500061140,27.90
1500061200,27.90
1500061275,27.90
1500061395,27.90
1500061455,27.90
1500061515,27.90
1500061575,27.90
1500061635,27.90
1500061710,27.90
1500061770,27.90
1500061830,27.90
1500061950,27.90
1500062010,27.90
1500062085,27.90
1500062145,27.90
1500062205,27.90
1500062325,27.90
1500062385,27.90
1500062445,27.90
1500062520,27.90
1500062580,27.80
1500062640,27.90
1500062700,27.90
1500062760,27.90
1500062820,27.90
1500062895,27.80
1500063015,27.90
1500063075,27.90
1500063135,27.90
1500063195,27.80
1500063270,27.90
1500063330,27.80
1500063390,27.80
1500063450,27.80
1500063510,27.80
1500063570,27.80
1500063630,27.80
1500063705,27.80
1500063765,27.80
1500063825,27.80
1500063885,27.80
1500063945,27.80
1500064005,27.80
1500064080,27.80
1500064140,27.80
1500064200,27.80
1500064260,27.70
1500064320,27.80
1500064380,27.80
1500064440,27.80
1500064515,27.80
1500064575,27.80
1500064635,27.80
1500064695,27.80
1500064755,27.80
1500064815,27.70
1500064890,27.80
1500064950,27.80
1500065010,27.80
1500065070,27.80
1500065130,27.80
1500065190,27.80
1500065325,27.80
1500065385,27.80
1500065445,27.70
1500065505,27.80
1500065565,27.80
1500065625,27.70
1500065700,27.80
1500065760,27.70
1500065880,27.70
1500065940,27.70
1500066000,27.70
1500066075,27.70
1500066135,27.70
1500066195,27.70
1500066255,27.70
